BodyType,Make,GenModel,Model,YearFirstUsed,YearManufacture,Licensed,SORN,Electric motor_Electric motor type,Electric motor_Location of the motor,Electric motor_Power,Electric motor_Torque,Second electric motor_Motor type,Second electric motor_Location,Second electric motor_Power,Second electric motor_Torque,Second electric motor_Regenerative braking
Cars,TESLA,TESLA MODEL X,MODEL X 75D,2017,2017,488,8,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 75D,2017,2017,488,8,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 75D,2017,2017,488,8,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 75D,2017,2017,488,8,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 90D,2017,2017,725,7,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 90D,2017,2017,725,7,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 90D,2017,2017,725,7,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 90D,2017,2017,725,7,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P100D,2017,2017,221,6,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P100D,2017,2017,221,6,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P100D,2017,2017,221,6,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P100D,2017,2017,221,6,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P90D,2017,2017,13,0,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P90D,2017,2017,13,0,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P90D,2017,2017,13,0,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P90D,2017,2017,13,0,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 75D,2016,2016,2,0,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 75D,2016,2016,2,0,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 75D,2016,2016,2,0,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 75D,2016,2016,2,0,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 75D,2016,2016,2,0,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 75D,2016,2016,2,0,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 90D,2016,2016,30,0,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 90D,2016,2016,30,0,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 90D,2016,2016,30,0,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 90D,2016,2016,30,0,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 90D,2016,2016,30,0,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X 90D,2016,2016,30,0,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P100D,2016,2016,5,1,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P100D,2016,2016,5,1,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P100D,2016,2016,5,1,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P100D,2016,2016,5,1,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P100D,2016,2016,5,1,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X P100D,2016,2016,5,1,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),AC induction/asynchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X LONG RANGE AWD,2021,2021,32,0,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),720 Nm (newton meters)73.4 kgm (kilogram meters)531.0 ft-lb (foot-pounds),Permanent magnet synchronous,Front,205 kW (kilowatts)274.9 hp (mechanical horsepower)278.7 ps (metric horsepower),420 Nm (newton meters)42.8 kgm (kilogram meters)309.8 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X LONG RANGE AWD,2021,2021,32,0,AC induction/asynchronous,Rear,210 kW (kilowatts)281.6 hp (mechanical horsepower)285.5 ps (metric horsepower),335 Nm (newton meters)34.2 kgm (kilogram meters)247.1 ft-lb (foot-pounds),Permanent magnet synchronous,Front,205 kW (kilowatts)274.9 hp (mechanical horsepower)278.7 ps (metric horsepower),420 Nm (newton meters)42.8 kgm (kilogram meters)309.8 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X PERFORM LUDICROUS AWD,2021,2021,19,1,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),720 Nm (newton meters)73.4 kgm (kilogram meters)531.0 ft-lb (foot-pounds),Permanent magnet synchronous,Front,205 kW (kilowatts)274.9 hp (mechanical horsepower)278.7 ps (metric horsepower),420 Nm (newton meters)42.8 kgm (kilogram meters)309.8 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X PERFORM LUDICROUS AWD,2021,2021,19,1,AC induction/asynchronous,Rear,210 kW (kilowatts)281.6 hp (mechanical horsepower)285.5 ps (metric horsepower),335 Nm (newton meters)34.2 kgm (kilogram meters)247.1 ft-lb (foot-pounds),Permanent magnet synchronous,Front,205 kW (kilowatts)274.9 hp (mechanical horsepower)278.7 ps (metric horsepower),420 Nm (newton meters)42.8 kgm (kilogram meters)309.8 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X LONG RANGE AWD,2020,2020,1054,23,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),Permanent magnet synchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X LONG RANGE AWD,2020,2020,1054,23,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Permanent magnet synchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X PERFORM LUDICROUS AWD,2020,2020,356,5,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),Permanent magnet synchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X PERFORM LUDICROUS AWD,2020,2020,356,5,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Permanent magnet synchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X PERFORMANCE AWD,2020,2020,7,0,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),Permanent magnet synchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X PERFORMANCE AWD,2020,2020,7,0,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Permanent magnet synchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X STANDARD RANGE AWD,2020,2020,16,0,AC induction/asynchronous,Rear,375 kW (kilowatts)502.9 hp (mechanical horsepower)509.9 ps (metric horsepower),660 Nm (newton meters)67.3 kgm (kilogram meters)486.8 ft-lb (foot-pounds),Permanent magnet synchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,TESLA,TESLA MODEL X,MODEL X STANDARD RANGE AWD,2020,2020,16,0,AC induction/asynchronous,Rear,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Permanent magnet synchronous,Front,193 kW (kilowatts)258.8 hp (mechanical horsepower)262.4 ps (metric horsepower),330 Nm (newton meters)33.7 kgm (kilogram meters)243.4 ft-lb (foot-pounds),Yes
Cars,VOLKSWAGEN,VOLKSWAGEN GOLF,E-GOLF,2020,2020,2632,6,Permanent magnet synchronous,Front,100 kW (kilowatts)134.1 hp (mechanical horsepower)136.0 ps (metric horsepower),290 Nm (newton meters)29.6 kgm (kilogram meters)213.9 ft-lb (foot-pounds),,,,,
Cars,VOLKSWAGEN,VOLKSWAGEN GOLF,E-GOLF,2019,2019,3569,40,Permanent magnet synchronous,Front,100 kW (kilowatts)134.1 hp (mechanical horsepower)136.0 ps (metric horsepower),290 Nm (newton meters)29.6 kgm (kilogram meters)213.9 ft-lb (foot-pounds),,,,,
Cars,VOLKSWAGEN,VOLKSWAGEN GOLF,E-GOLF,2019,2019,3569,40,Permanent magnet synchronous,Front,100 kW (kilowatts)134.1 hp (mechanical horsepower)136.0 ps (metric horsepower),290 Nm (newton meters)29.6 kgm (kilogram meters)213.9 ft-lb (foot-pounds),,,,,
Cars,VOLKSWAGEN,VOLKSWAGEN GOLF,E-GOLF,2019,2019,3569,40,Permanent magnet synchronous,Front,100 kW (kilowatts)134.1 hp (mechanical horsepower)136.0 ps (metric horsepower),290 Nm (newton meters)29.6 kgm (kilogram meters)213.9 ft-lb (foot-pounds),,,,,
